,_id,_uuid,__version__,_submission_time,_validation_status,timestamp,_submitted_by,fecha,monitor,Comunidad,actividad,poligono,linea,punto,transecto,_geolocation,uso_plantas,especie,num_plantas,otra_sp
197,395515759,7352d8f7-25ea-4673-8250-50c6deddc628,v39kQAa9MiUJ4jUf7rawaR,2024-10-15T20:09:14,Approved,1744656396,monitoreo_pachamama,2024-06-17,Tii,,reforestacion,,,-2.465414 -76.993731 0 0,,"[-2.465414, -76.993731]",siembra_madera_fina,Myroxylon_balsamum,,
198,395516025,5e10aad1-c5cf-4ca1-8ece-d200e70e3f22,v39kQAa9MiUJ4jUf7rawaR,2024-10-15T20:10:09,Approved,1736872973,monitoreo_pachamama,2024-06-17,Tii,,reforestacion,,,-2.46542 -76.993717 0 0,,"[-2.46542, -76.993717]",siembra_madera_fina,Myroxylon_balsamum,,
199,395516183,7aae880d-c173-4c2f-89cc-98f7c5a921b6,v39kQAa9MiUJ4jUf7rawaR,2024-10-15T20:10:38,Approved,1744646729,monitoreo_pachamama,2024-06-17,Tii,,reforestacion,,,-2.465373 -76.993705 0 0,,"[-2.465373, -76.993705]",siembra_madera_fina,Myroxylon_balsamum,,
200,395516353,d3b47b17-e823-461d-b597-4c7c8328b800,v39kQAa9MiUJ4jUf7rawaR,2024-10-15T20:11:07,Approved,1744656363,monitoreo_pachamama,2024-06-17,Tii,,reforestacion,,,-2.465349 -76.993724 0 0,,"[-2.465349, -76.993724]",siembra_madera_fina,Myroxylon_balsamum,,
201,395516463,081b8cc4-2563-4554-8761-6f6117ac8ffc,v39kQAa9MiUJ4jUf7rawaR,2024-10-15T20:11:33,Approved,1736872972,monitoreo_pachamama,2024-06-17,Tii,,reforestacion,,,-2.465372 -76.99376 0 0,,"[-2.465372, -76.99376]",siembra_madera_fina,Myroxylon_balsamum,,
202,395516576,8795c9bb-bca2-4d49-9fe4-13fae0490d6e,v39kQAa9MiUJ4jUf7rawaR,2024-10-15T20:11:56,Approved,1736872967,monitoreo_pachamama,2024-06-17,Tii,,reforestacion,,,-2.465376 -76.993812 0 0,,"[-2.465376, -76.993812]",siembra_madera_fina,Myroxylon_balsamum,,
203,395516625,ae54d3bf-a63f-4f70-b94d-e21b253a2685,v39kQAa9MiUJ4jUf7rawaR,2024-10-15T20:12:15,Approved,1744646717,monitoreo_pachamama,2024-06-17,Tii,,reforestacion,,,-2.465432 -76.993884 0 0,,"[-2.465432, -76.993884]",siembra_madera_fina,Myroxylon_balsamum,,
204,395516704,05807fbc-21ea-434f-8150-2c1e07fe77b9,v39kQAa9MiUJ4jUf7rawaR,2024-10-15T20:12:38,Approved,1744656350,monitoreo_pachamama,2024-06-17,Tii,,reforestacion,,,-2.465462 -76.993735 0 0,,"[-2.465462, -76.993735]",siembra_madera_fina,Myroxylon_balsamum,,
205,395516810,ba374743-f531-4e9a-9081-e5349eb1cd99,v39kQAa9MiUJ4jUf7rawaR,2024-10-15T20:13:01,Approved,1744656368,monitoreo_pachamama,2024-06-17,Tii,,reforestacion,,,-2.465537 -76.993741 0 0,,"[-2.465537, -76.993741]",siembra_madera_fina,Myroxylon_balsamum,,
206,395516870,86d0de3f-63b7-4960-a436-42867706682c,v39kQAa9MiUJ4jUf7rawaR,2024-10-15T20:13:19,Approved,1736872910,monitoreo_pachamama,2024-06-17,Tii,,reforestacion,,,-2.465527 -76.993779 0 0,,"[-2.465527, -76.993779]",siembra_madera_fina,Myroxylon_balsamum,,
207,395516939,42338c34-535a-4496-b3e0-789d14b767a5,v39kQAa9MiUJ4jUf7rawaR,2024-10-15T20:13:40,Approved,1744656345,monitoreo_pachamama,2024-06-17,Tii,,reforestacion,,,-2.465521 -76.99382 0 0,,"[-2.465521, -76.99382]",siembra_madera_fina,Myroxylon_balsamum,,
208,395517006,a0952ea8-c415-4396-8f85-5c3500dae007,v39kQAa9MiUJ4jUf7rawaR,2024-10-15T20:14:03,Approved,1744646726,monitoreo_pachamama,2024-06-17,Tii,,reforestacion,,,-2.465571 -76.993782 0 0,,"[-2.465571, -76.993782]",siembra_madera_fina,Myroxylon_balsamum,,
209,395517106,8804fc7d-06d3-48cb-aa4a-474a5f1011ed,v39kQAa9MiUJ4jUf7rawaR,2024-10-15T20:14:22,Approved,1744656372,monitoreo_pachamama,2024-06-17,Tii,,reforestacion,,,-2.465591 -76.993761 0 0,,"[-2.465591, -76.993761]",siembra_madera_fina,Myroxylon_balsamum,,
210,395517227,1c93d29a-fe74-4d10-a64f-a5b8ec437afa,v39kQAa9MiUJ4jUf7rawaR,2024-10-15T20:14:41,Approved,1744656355,monitoreo_pachamama,2024-06-17,Tii,,reforestacion,,,-2.465588 -76.993721 0 0,,"[-2.465588, -76.993721]",siembra_madera_fina,Myroxylon_balsamum,,
211,395517323,65297756-b996-40ce-894a-fe6e18333167,v39kQAa9MiUJ4jUf7rawaR,2024-10-15T20:15:00,Approved,1744656375,monitoreo_pachamama,2024-06-17,Tii,,reforestacion,,,-2.465589 -76.993677 0 0,,"[-2.465589, -76.993677]",siembra_madera_fina,Myroxylon_balsamum,,
212,395517378,323a1c65-744f-43ee-bfcd-c9f61490ad8b,v39kQAa9MiUJ4jUf7rawaR,2024-10-15T20:15:21,Approved,1744656347,monitoreo_pachamama,2024-06-17,Tii,,reforestacion,,,-2.465609 -76.993682 0 0,,"[-2.465609, -76.993682]",siembra_madera_fina,Myroxylon_balsamum,,
213,395517449,7fcb0838-5fd5-4297-a0a2-b8d3df4c245c,v39kQAa9MiUJ4jUf7rawaR,2024-10-15T20:15:41,Approved,1744656378,monitoreo_pachamama,2024-06-17,Tii,,reforestacion,,,-2.46571 -76.993744 0 0,,"[-2.46571, -76.993744]",siembra_madera_fina,Myroxylon_balsamum,,
214,395517583,ced24f79-b3a2-44d0-9037-21b531f77cd7,v39kQAa9MiUJ4jUf7rawaR,2024-10-15T20:16:00,Approved,1744656359,monitoreo_pachamama,2024-06-17,Tii,,reforestacion,,,-2.465749 -76.993765 0 0,,"[-2.465749, -76.993765]",siembra_madera_fina,Myroxylon_balsamum,,
215,395517845,a9659921-a89f-4cb1-9164-6a7ea5c150cf,v39kQAa9MiUJ4jUf7rawaR,2024-10-15T20:16:31,Approved,1744656382,monitoreo_pachamama,2024-06-17,Tii,,reforestacion,,,-2.465815 -76.99367 0 0,,"[-2.465815, -76.99367]",siembra_madera_fina,Myroxylon_balsamum,,
216,395517961,5300eab7-16d1-4f58-8310-4f2dc40445f0,v39kQAa9MiUJ4jUf7rawaR,2024-10-15T20:16:48,Approved,1744656352,monitoreo_pachamama,2024-06-17,Tii,,reforestacion,,,-2.465839 -76.993669 0 0,,"[-2.465839, -76.993669]",siembra_madera_fina,Myroxylon_balsamum,,
217,395518103,e3ede8ed-944c-42a8-8281-853c71cdb16f,v39kQAa9MiUJ4jUf7rawaR,2024-10-15T20:17:14,Approved,1736872829,monitoreo_pachamama,2024-06-17,Tii,,reforestacion,,,-2.465839 -76.993715 0 0,,"[-2.465839, -76.993715]",siembra_madera_fina,Myroxylon_balsamum,,
218,395518147,84bb09d3-5a11-41e4-b4dd-284aea9f6c2e,v39kQAa9MiUJ4jUf7rawaR,2024-10-15T20:17:33,Approved,1736872832,monitoreo_pachamama,2024-06-17,Tii,,reforestacion,,,-2.465885 -76.993714 0 0,,"[-2.465885, -76.993714]",siembra_madera_fina,Myroxylon_balsamum,,
219,395518207,f4d527c8-1c6c-440a-b552-2805fc223492,v39kQAa9MiUJ4jUf7rawaR,2024-10-15T20:17:53,Approved,1736872830,monitoreo_pachamama,2024-06-17,Tii,,reforestacion,,,-2.46569 -76.993848 0 0,,"[-2.46569, -76.993848]",siembra_madera_fina,Myroxylon_balsamum,,
220,395518266,e3c3ead7-5282-47ea-beda-f75f430036cd,v39kQAa9MiUJ4jUf7rawaR,2024-10-15T20:18:15,Approved,1736872827,monitoreo_pachamama,2024-06-17,Tii,,reforestacion,,,-2.465638 -76.993867 0 0,,"[-2.465638, -76.993867]",siembra_madera_fina,Myroxylon_balsamum,,
221,395518349,8fbeee4c-703f-4df9-a060-ee539bcb79f3,v39kQAa9MiUJ4jUf7rawaR,2024-10-15T20:18:36,Approved,1736872889,monitoreo_pachamama,2024-06-17,Tii,,reforestacion,,,-2.465236 -76.994007 0 0,,"[-2.465236, -76.994007]",siembra_madera_fina,Myroxylon_balsamum,,
222,395518457,26d21942-dbf8-43d8-8b24-83425cbdfd7d,v39kQAa9MiUJ4jUf7rawaR,2024-10-15T20:19:07,Approved,1736872840,monitoreo_pachamama,2024-06-17,Tii,,reforestacion,,,-2.465177 -76.993928 0 0,,"[-2.465177, -76.993928]",siembra_madera_fina,Myroxylon_balsamum,,
223,395518562,fb62632d-ac56-41fd-8137-8d65c5e0182d,v39kQAa9MiUJ4jUf7rawaR,2024-10-15T20:19:27,Approved,1736872838,monitoreo_pachamama,2024-06-17,Tii,,reforestacion,,,-2.465108 -76.99383 0 0,,"[-2.465108, -76.99383]",siembra_madera_fina,Myroxylon_balsamum,,
224,395518649,c88cced4-52c9-45a7-a0ea-44a8818caa5d,v39kQAa9MiUJ4jUf7rawaR,2024-10-15T20:19:45,Approved,1736872845,monitoreo_pachamama,2024-06-17,Tii,,reforestacion,,,-2.465125 -76.993729 0 0,,"[-2.465125, -76.993729]",siembra_madera_fina,Myroxylon_balsamum,,
225,395518729,07840396-3576-4393-b781-5aed18a5952c,v39kQAa9MiUJ4jUf7rawaR,2024-10-15T20:20:10,Approved,1736872850,monitoreo_pachamama,2024-06-17,Tii,,reforestacion,,,-2.465088 -76.99379 0 0,,"[-2.465088, -76.99379]",siembra_madera_fina,Myroxylon_balsamum,,
226,395518768,0e62c7f0-811f-4d01-be3c-935357951bd2,v39kQAa9MiUJ4jUf7rawaR,2024-10-15T20:20:28,Approved,1736872834,monitoreo_pachamama,2024-06-17,Tii,,reforestacion,,,-2.464991 -76.993796 0 0,,"[-2.464991, -76.993796]",siembra_madera_fina,Myroxylon_balsamum,,
227,395518847,d2929970-6c94-47c0-83d8-37a38356e669,v39kQAa9MiUJ4jUf7rawaR,2024-10-15T20:20:49,Approved,1744656385,monitoreo_pachamama,2024-06-17,Tii,,reforestacion,,,-2.465446 -76.993833 0 0,,"[-2.465446, -76.993833]",siembra_madera_fina,Myroxylon_balsamum,,
228,395518909,07b62b6d-944d-4dfd-9be9-5de299a5d607,v39kQAa9MiUJ4jUf7rawaR,2024-10-15T20:21:07,Approved,1736872892,monitoreo_pachamama,2024-06-17,Tii,,reforestacion,,,-2.465387 -76.993631 0 0,,"[-2.465387, -76.993631]",siembra_madera_fina,Abio,,
229,395518944,b67ca126-572c-49b9-8cc5-4f6170ebeaff,v39kQAa9MiUJ4jUf7rawaR,2024-10-15T20:21:26,Approved,1736872898,monitoreo_pachamama,2024-06-17,Tii,,reforestacion,,,-2.465384 -76.993602 0 0,,"[-2.465384, -76.993602]",siembra_madera_fina,Abio,,
230,395519025,df492825-3196-4223-96ad-95ec28b32797,v39kQAa9MiUJ4jUf7rawaR,2024-10-15T20:21:52,Approved,1736872896,monitoreo_pachamama,2024-06-17,Tii,,reforestacion,,,-2.465369 -76.993601 0 0,,"[-2.465369, -76.993601]",siembra_madera_fina,Abio,,
231,395519135,d7c28b09-278a-46ee-a5a5-47af03b7d01b,v39kQAa9MiUJ4jUf7rawaR,2024-10-15T20:22:16,Approved,1736872894,monitoreo_pachamama,2024-06-17,Tii,,reforestacion,,,-2.465348 -76.993579 0 0,,"[-2.465348, -76.993579]",siembra_madera_fina,Abio,,
232,395519258,44c65416-e46c-4a75-8b89-745ce6b35b1d,v39kQAa9MiUJ4jUf7rawaR,2024-10-15T20:22:44,Approved,1736872900,monitoreo_pachamama,2024-06-17,Tii,,reforestacion,,,-2.465294 -76.993612 0 0,,"[-2.465294, -76.993612]",siembra_madera_fina,Abio,,
233,395521573,14069d4f-caae-49e1-a431-f4fa19db1829,v39kQAa9MiUJ4jUf7rawaR,2024-10-15T20:31:35,Approved,1736872902,monitoreo_pachamama,2024-06-17,Tii,,reforestacion,,,-2.465303 -76.99364 0 0,,"[-2.465303, -76.99364]",siembra_madera_fina,Abio,,
234,395521663,30771af8-ba12-4a09-8aad-25842991a880,v39kQAa9MiUJ4jUf7rawaR,2024-10-15T20:31:56,Approved,1736872897,monitoreo_pachamama,2024-06-17,Tii,,reforestacion,,,-2.465332 -76.993668 0 0,,"[-2.465332, -76.993668]",siembra_madera_fina,Abio,,
235,395521769,32a83d61-ddfa-46d2-9164-680b2beeb400,v39kQAa9MiUJ4jUf7rawaR,2024-10-15T20:32:14,Approved,1744656364,monitoreo_pachamama,2024-06-17,Tii,,reforestacion,,,-2.465516 -76.993915 0 0,,"[-2.465516, -76.993915]",siembra_madera_fina,Abio,,
236,395521876,96495c74-633d-4a88-bf5a-e75485379e0e,v39kQAa9MiUJ4jUf7rawaR,2024-10-15T20:32:33,Approved,1736872891,monitoreo_pachamama,2024-06-17,Tii,,reforestacion,,,-2.465566 -76.99392 0 0,,"[-2.465566, -76.99392]",siembra_madera_fina,Abio,,
237,395521957,3eac49c8-1501-4c33-bf38-eb30908ddf1d,v39kQAa9MiUJ4jUf7rawaR,2024-10-15T20:32:52,Approved,1736872905,monitoreo_pachamama,2024-06-17,Tii,,reforestacion,,,-2.465563 -76.993953 0 0,,"[-2.465563, -76.993953]",siembra_madera_fina,Abio,,
238,395522015,add1eb28-6d1a-4a06-bbc4-b55af987b59a,v39kQAa9MiUJ4jUf7rawaR,2024-10-15T20:33:11,Approved,1736872908,monitoreo_pachamama,2024-06-17,Tii,,reforestacion,,,-2.465571 -76.994014 0 0,,"[-2.465571, -76.994014]",siembra_madera_fina,Abio,,
239,395522061,b2c347f8-6cc8-4f94-8a2c-7fb1eaf39ce3,v39kQAa9MiUJ4jUf7rawaR,2024-10-15T20:33:32,Approved,1736872914,monitoreo_pachamama,2024-06-17,Tii,,reforestacion,,,-2.465636 -76.993998 0 0,,"[-2.465636, -76.993998]",siembra_madera_fina,Abio,,
240,395522147,13b1f8c7-7bdf-41c5-b106-507f227d743c,v39kQAa9MiUJ4jUf7rawaR,2024-10-15T20:33:50,Approved,1736872912,monitoreo_pachamama,2024-06-17,Tii,,reforestacion,,,-2.465661 -76.993959 0 0,,"[-2.465661, -76.993959]",siembra_madera_fina,Abio,,
241,395522206,51fa7da7-32ad-468b-8b53-28c93b58996b,v39kQAa9MiUJ4jUf7rawaR,2024-10-15T20:34:10,Approved,1736872916,monitoreo_pachamama,2024-06-17,Tii,,reforestacion,,,-2.46564 -76.993903 0 0,,"[-2.46564, -76.993903]",siembra_madera_fina,Abio,,
242,395522279,c270212f-c076-4d6b-a149-b9e24867e311,v39kQAa9MiUJ4jUf7rawaR,2024-10-15T20:34:33,Approved,1736872917,monitoreo_pachamama,2024-06-17,Tii,,reforestacion,,,-2.465688 -76.993908 0 0,,"[-2.465688, -76.993908]",siembra_madera_fina,Abio,,
243,395522362,5da74bab-0954-48e3-bbe9-30538fec548e,v39kQAa9MiUJ4jUf7rawaR,2024-10-15T20:34:52,Approved,1736872904,monitoreo_pachamama,2024-06-17,Tii,,reforestacion,,,-2.465731 -76.993897 0 0,,"[-2.465731, -76.993897]",siembra_madera_fina,Abio,,
244,395522443,6b3b5769-f533-4dea-a4b2-d5129dbd302d,v39kQAa9MiUJ4jUf7rawaR,2024-10-15T20:35:11,Approved,1736872922,monitoreo_pachamama,2024-06-17,Tii,,reforestacion,,,-2.465732 -76.993939 0 0,,"[-2.465732, -76.993939]",siembra_madera_fina,Abio,,
245,395522523,25b35e1f-8131-430b-b730-7266f67b17dc,v39kQAa9MiUJ4jUf7rawaR,2024-10-15T20:35:30,Approved,1736872925,monitoreo_pachamama,2024-06-17,Tii,,reforestacion,,,-2.465779 -76.993905 0 0,,"[-2.465779, -76.993905]",siembra_madera_fina,Abio,,
246,395522611,ae4a584c-f77e-4e43-8468-e5571fcfc05d,v39kQAa9MiUJ4jUf7rawaR,2024-10-15T20:35:52,Approved,1736872924,monitoreo_pachamama,2024-06-17,Tii,,reforestacion,,,-2.465768 -76.993863 0 0,,"[-2.465768, -76.993863]",siembra_madera_fina,Abio,,
247,395522654,85bcd204-bd3a-41fb-bfb5-a3667f27e69c,v39kQAa9MiUJ4jUf7rawaR,2024-10-15T20:36:11,Approved,1736872919,monitoreo_pachamama,2024-06-17,Tii,,reforestacion,,,-2.465819 -76.993848 0 0,,"[-2.465819, -76.993848]",siembra_madera_fina,Abio,,
248,395522718,ad3b4db7-ab0d-4125-9739-6f59ae492043,v39kQAa9MiUJ4jUf7rawaR,2024-10-15T20:36:30,Approved,1736872844,monitoreo_pachamama,2024-06-17,Tii,,reforestacion,,,-2.465831 -76.993888 0 0,,"[-2.465831, -76.993888]",siembra_madera_fina,Abio,,
249,395522768,3057cf90-e852-44d9-92b5-16305ec3c968,v39kQAa9MiUJ4jUf7rawaR,2024-10-15T20:36:51,Approved,1736872842,monitoreo_pachamama,2024-06-17,Tii,,reforestacion,,,-2.465878 -76.993864 0 0,,"[-2.465878, -76.993864]",siembra_madera_fina,Abio,,
250,395522808,b6e2ed9f-11dd-465a-ad49-59ddd2500b70,v39kQAa9MiUJ4jUf7rawaR,2024-10-15T20:37:09,Approved,1736872835,monitoreo_pachamama,2024-06-17,Tii,,reforestacion,,,-2.465865 -76.993837 0 0,,"[-2.465865, -76.993837]",siembra_madera_fina,Abio,,
251,395522885,f6b44cdd-153b-43b0-b93b-e5b026942125,v39kQAa9MiUJ4jUf7rawaR,2024-10-15T20:37:29,Approved,1736872847,monitoreo_pachamama,2024-06-17,Tii,,reforestacion,,,-2.465906 -76.993865 0 0,,"[-2.465906, -76.993865]",siembra_madera_fina,Abio,,
252,395522945,5aa9f747-e1cf-4579-8b22-65c04ea7ede0,v39kQAa9MiUJ4jUf7rawaR,2024-10-15T20:37:50,Approved,1736872852,monitoreo_pachamama,2024-06-17,Tii,,reforestacion,,,-2.465937 -76.993855 0 0,,"[-2.465937, -76.993855]",siembra_madera_fina,Abio,,
253,395523016,01ce34df-b032-4552-ab16-ad1959911112,v39kQAa9MiUJ4jUf7rawaR,2024-10-15T20:38:09,Approved,1736872854,monitoreo_pachamama,2024-06-17,Tii,,reforestacion,,,-2.465943 -76.993819 0 0,,"[-2.465943, -76.993819]",siembra_madera_fina,Abio,,
254,395523064,3b7219ef-8d54-4e44-a168-dd9e347a291b,v39kQAa9MiUJ4jUf7rawaR,2024-10-15T20:38:28,Approved,1736872853,monitoreo_pachamama,2024-06-17,Tii,,reforestacion,,,-2.465989 -76.993818 0 0,,"[-2.465989, -76.993818]",siembra_madera_fina,Abio,,
255,395523104,8f385d34-9711-4a19-ad06-076a41ef8dc7,v39kQAa9MiUJ4jUf7rawaR,2024-10-15T20:38:45,Approved,1736872848,monitoreo_pachamama,2024-06-17,Tii,,reforestacion,,,-2.46599 -76.993874 0 0,,"[-2.46599, -76.993874]",siembra_madera_fina,Abio,,
256,395523139,baf69c66-98f5-405a-af93-944541b4ae96,v39kQAa9MiUJ4jUf7rawaR,2024-10-15T20:39:04,Approved,1736872837,monitoreo_pachamama,2024-06-17,Tii,,reforestacion,,,-2.465969 -76.993793 0 0,,"[-2.465969, -76.993793]",siembra_madera_fina,Abio,,
257,395523194,83b87c72-b287-4e31-9d8e-039ffc29dbb3,v39kQAa9MiUJ4jUf7rawaR,2024-10-15T20:39:22,Approved,1744656398,monitoreo_pachamama,2024-06-17,Tii,,reforestacion,,,-2.465946 -76.993795 0 0,,"[-2.465946, -76.993795]",siembra_madera_fina,Abio,,
258,395523329,f975eaed-a3ff-4321-ac33-ae5698cfa6b8,v39kQAa9MiUJ4jUf7rawaR,2024-10-15T20:39:46,Approved,1736872920,monitoreo_pachamama,2024-06-17,Tii,,reforestacion,,,-2.465867 -76.993556 0 0,,"[-2.465867, -76.993556]",siembra_madera_fina,Abio,,
259,395523503,54822ec4-795e-4e54-804c-6972facbddae,v39kQAa9MiUJ4jUf7rawaR,2024-10-15T20:40:59,Approved,1736872856,monitoreo_pachamama,2024-06-18,Agustin,,reforestacion,,,-2.466616 -76.985199 0 0,,"[-2.466616, -76.985199]",siembra_madera_fina,Abio,,
260,395523630,7bc0690a-91f6-4497-ba52-76baa808b63a,v39kQAa9MiUJ4jUf7rawaR,2024-10-15T20:42:13,Approved,1736872857,monitoreo_pachamama,2024-06-19,Agustin,,reforestacion,,,-2.466711 -76.985147 0 0,,"[-2.466711, -76.985147]",siembra_madera_fina,Abio,,
261,395523766,ec719e31-431f-4a20-a542-16d3f7b4914f,v39kQAa9MiUJ4jUf7rawaR,2024-10-15T20:42:43,Approved,1736872859,monitoreo_pachamama,2024-06-20,Agustin,,reforestacion,,,-2.466771 -76.985132 0 0,,"[-2.466771, -76.985132]",siembra_madera_fina,Abio,,
262,395523893,862e064e-a5c3-45d9-813c-5bce732d4687,v39kQAa9MiUJ4jUf7rawaR,2024-10-15T20:43:21,Approved,1736872861,monitoreo_pachamama,2024-06-21,Agustin,,reforestacion,,,-2.466856 -76.98513 0 0,,"[-2.466856, -76.98513]",siembra_madera_fina,Abio,,
263,395524101,5fc427e1-826f-4b8d-9c47-77deb3c8476a,v39kQAa9MiUJ4jUf7rawaR,2024-10-15T20:44:15,Approved,1736872862,monitoreo_pachamama,2024-06-22,Agustin,,reforestacion,,,-2.466952 -76.985179 0 0,,"[-2.466952, -76.985179]",siembra_madera_fina,Abio,,
264,395524169,8a83ac4b-015d-4c59-a004-edea8e518831,v39kQAa9MiUJ4jUf7rawaR,2024-10-15T20:44:32,Approved,1736872868,monitoreo_pachamama,2024-06-23,Agustin,,reforestacion,,,-2.466963 -76.985272 0 0,,"[-2.466963, -76.985272]",siembra_madera_fina,Abio,,
265,395524227,714defc5-86c0-413c-8e9e-d4fbaf6aac7e,v39kQAa9MiUJ4jUf7rawaR,2024-10-15T20:44:51,Approved,1736872869,monitoreo_pachamama,2024-06-24,Agustin,,reforestacion,,,-2.466989 -76.985429 0 0,,"[-2.466989, -76.985429]",siembra_madera_fina,Abio,,
266,395524317,34ef3bad-709f-48ee-9129-e00e60dc8356,v39kQAa9MiUJ4jUf7rawaR,2024-10-15T20:45:09,Approved,1736872871,monitoreo_pachamama,2024-06-25,Agustin,,reforestacion,,,-2.466999 -76.985515 0 0,,"[-2.466999, -76.985515]",siembra_madera_fina,Abio,,
267,395524367,9b048b30-ab83-4638-93e6-bf5c4d110f93,v39kQAa9MiUJ4jUf7rawaR,2024-10-15T20:45:27,Approved,1736872873,monitoreo_pachamama,2024-06-26,Agustin,,reforestacion,,,-2.466933 -76.985514 0 0,,"[-2.466933, -76.985514]",siembra_madera_fina,Abio,,
268,395524434,85ce7fa2-a47e-482c-9b08-0e30fd686197,v39kQAa9MiUJ4jUf7rawaR,2024-10-15T20:45:50,Approved,1736872876,monitoreo_pachamama,2024-06-27,Agustin,,reforestacion,,,-2.466913 -76.985437 0 0,,"[-2.466913, -76.985437]",siembra_madera_fina,Abio,,
269,395524496,081ab5cc-67f5-404e-a29c-01209f69401f,v39kQAa9MiUJ4jUf7rawaR,2024-10-15T20:46:15,Approved,1736872878,monitoreo_pachamama,2024-06-28,Agustin,,reforestacion,,,-2.466863 -76.985428 0 0,,"[-2.466863, -76.985428]",siembra_madera_fina,Abio,,
270,395524548,844f41e8-cd37-49ad-a465-5f7a628cf528,v39kQAa9MiUJ4jUf7rawaR,2024-10-15T20:46:32,Approved,1736872880,monitoreo_pachamama,2024-06-29,Agustin,,reforestacion,,,-2.466848 -76.985369 0 0,,"[-2.466848, -76.985369]",siembra_madera_fina,Abio,,
271,395524609,0f6e3a0c-3c16-4f7e-975f-a74676d0bbf8,v39kQAa9MiUJ4jUf7rawaR,2024-10-15T20:46:55,Approved,1736872790,monitoreo_pachamama,2024-06-30,Agustin,,reforestacion,,,-2.466907 -76.985325 0 0,,"[-2.466907, -76.985325]",siembra_madera_fina,Abio,,
272,395524995,eb046f31-45c8-44d9-9fa1-61741354201c,v39kQAa9MiUJ4jUf7rawaR,2024-10-15T20:49:04,Approved,1736872787,monitoreo_pachamama,2024-07-01,Agustin,,reforestacion,,,-2.466913 -76.985266 0 0,,"[-2.466913, -76.985266]",siembra_madera_fina,Abio,,
273,395525138,d2d0b9c6-c2c7-4710-92f2-ba0a7989f867,v39kQAa9MiUJ4jUf7rawaR,2024-10-15T20:49:24,Approved,1736872786,monitoreo_pachamama,2024-07-02,Agustin,,reforestacion,,,-2.466882 -76.985195 0 0,,"[-2.466882, -76.985195]",siembra_madera_fina,Abio,,
274,395525197,12c5a773-b89e-4cc1-986a-e9adf498abec,v39kQAa9MiUJ4jUf7rawaR,2024-10-15T20:49:44,Approved,1736872785,monitoreo_pachamama,2024-07-03,Agustin,,reforestacion,,,-2.466776 -76.985215 0 0,,"[-2.466776, -76.985215]",siembra_madera_fina,Abio,,
275,395525247,88dae5c1-eaec-4c72-b10a-5ace609e4f36,v39kQAa9MiUJ4jUf7rawaR,2024-10-15T20:50:00,Approved,1736872783,monitoreo_pachamama,2024-07-04,Agustin,,reforestacion,,,-2.466811 -76.985304 0 0,,"[-2.466811, -76.985304]",siembra_madera_fina,Abio,,
276,395525294,4ec6956b-1ef0-4ce3-b000-a5b3b67d9ce2,v39kQAa9MiUJ4jUf7rawaR,2024-10-15T20:50:18,Approved,1736872781,monitoreo_pachamama,2024-07-05,Agustin,,reforestacion,,,-2.466718 -76.985246 0 0,,"[-2.466718, -76.985246]",siembra_madera_fina,Abio,,
277,395525356,b7628e51-3130-4333-b6ad-57f390a6cd41,v39kQAa9MiUJ4jUf7rawaR,2024-10-15T20:50:33,Approved,1736872777,monitoreo_pachamama,2024-07-06,Agustin,,reforestacion,,,-2.466735 -76.985306 0 0,,"[-2.466735, -76.985306]",siembra_madera_fina,Abio,,
278,395525422,543ac132-f0ff-4583-ba5f-d5ca7b344501,v39kQAa9MiUJ4jUf7rawaR,2024-10-15T20:50:51,Approved,1736872776,monitoreo_pachamama,2024-07-07,Agustin,,reforestacion,,,-2.46675 -76.985394 0 0,,"[-2.46675, -76.985394]",siembra_madera_fina,Abio,,
279,395525498,188e2efa-1d4f-44ea-9498-9c99980a14fb,v39kQAa9MiUJ4jUf7rawaR,2024-10-15T20:51:06,Approved,1736872770,monitoreo_pachamama,2024-07-08,Agustin,,reforestacion,,,-2.466759 -76.98547 0 0,,"[-2.466759, -76.98547]",siembra_madera_fina,Abio,,
280,395525564,d6da84cb-30d6-4d75-b2ae-af2e8299b494,v39kQAa9MiUJ4jUf7rawaR,2024-10-15T20:51:21,Approved,1736872768,monitoreo_pachamama,2024-07-09,Agustin,,reforestacion,,,-2.466685 -76.985455 0 0,,"[-2.466685, -76.985455]",siembra_madera_fina,Abio,,
281,395525598,ee0b9d38-2fc1-4e85-a9f8-f745ee50286f,v39kQAa9MiUJ4jUf7rawaR,2024-10-15T20:51:39,Approved,1736872767,monitoreo_pachamama,2024-07-10,Agustin,,reforestacion,,,-2.466657 -76.98537 0 0,,"[-2.466657, -76.98537]",siembra_madera_fina,Abio,,
282,395525642,53edb393-baca-45c6-861f-c73212c09c8d,v39kQAa9MiUJ4jUf7rawaR,2024-10-15T20:51:54,Approved,1736872765,monitoreo_pachamama,2024-07-11,Agustin,,reforestacion,,,-2.466653 -76.985266 0 0,,"[-2.466653, -76.985266]",siembra_madera_fina,Abio,,
283,395525697,d7111426-9921-41b6-8566-aa88b9259e87,v39kQAa9MiUJ4jUf7rawaR,2024-10-15T20:52:11,Approved,1736872763,monitoreo_pachamama,2024-07-12,Agustin,,reforestacion,,,-2.466416 -76.984702 0 0,,"[-2.466416, -76.984702]",siembra_madera_fina,Abio,,
